date_key,sku,category,region,channel,units,revenue_eur,cogs_eur,gross_margin_eur
20250201,SKU-0063,Confectionery,Central,Retail,86.5,411.74,66.6,345.14
20250301,SKU-0063,Confectionery,Central,Retail,77.0,366.52,59.29,307.23
20250401,SKU-0063,Confectionery,Central,Retail,68.8,327.49,52.98,274.51
20250501,SKU-0063,Confectionery,Central,Retail,62.8,298.93,48.36,250.57
20250601,SKU-0063,Confectionery,Central,Retail,68.4,325.58,52.67,272.91
20250701,SKU-0063,Confectionery,Central,Retail,63.1,300.36,48.59,251.77
20250801,SKU-0063,Confectionery,Central,Retail,47.2,224.67,36.34,188.33
20250901,SKU-0063,Confectionery,Central,Retail,47.6,226.58,36.65,189.93
20251001,SKU-0063,Confectionery,Central,Retail,78.6,374.14,60.52,313.62
20251101,SKU-0063,Confectionery,Central,Retail,84.7,403.17,65.22,337.95
20251201,SKU-0063,Confectionery,Central,Retail,65.4,311.3,50.36,260.94
20260101,SKU-0063,Confectionery,Central,Retail,89.8,427.45,69.15,358.3
20260201,SKU-0063,Confectionery,Central,Retail,99.1,471.72,76.31,395.41
20260301,SKU-0063,Confectionery,Central,Retail,78.6,374.14,60.52,313.62
20260401,SKU-0063,Confectionery,Central,Retail,81.7,388.89,62.91,325.98
20260501,SKU-0063,Confectionery,Central,Retail,51.5,245.14,39.66,205.48
20260601,SKU-0063,Confectionery,Central,Retail,71.0,337.96,54.67,283.29
20240701,SKU-0064,Pantry,North,Retail,69.1,310.95,101.58,209.37
20240801,SKU-0064,Pantry,North,Retail,98.3,442.35,144.5,297.85
20240901,SKU-0064,Pantry,North,Retail,84.5,380.25,124.22,256.03
20241001,SKU-0064,Pantry,North,Retail,87.8,395.1,129.07,266.03
20241101,SKU-0064,Pantry,North,Retail,52.5,236.25,77.18,159.07
20241201,SKU-0064,Pantry,North,Retail,70.8,318.6,104.08,214.52
20250101,SKU-0064,Pantry,North,Retail,32.3,145.35,47.48,97.87
20250201,SKU-0064,Pantry,North,Retail,56.1,252.45,82.47,169.98
20250301,SKU-0064,Pantry,North,Retail,98.1,441.45,144.21,297.24
20250401,SKU-0064,Pantry,North,Retail,83.0,373.5,122.01,251.49
20250501,SKU-0064,Pantry,North,Retail,156.0,702.0,229.32,472.68
20250601,SKU-0064,Pantry,North,Retail,76.6,344.7,112.6,232.1
20250701,SKU-0064,Pantry,North,Retail,110.2,495.9,161.99,333.91
20250801,SKU-0064,Pantry,North,Retail,73.8,332.1,108.49,223.61
20250901,SKU-0064,Pantry,North,Retail,91.5,411.75,134.5,277.25
20251001,SKU-0064,Pantry,North,Retail,16.2,72.9,23.81,49.09
20251101,SKU-0064,Pantry,North,Retail,78.2,351.9,114.95,236.95
20251201,SKU-0064,Pantry,North,Retail,37.9,170.55,55.71,114.84
20260101,SKU-0064,Pantry,North,Retail,68.8,309.6,101.14,208.46
20260201,SKU-0064,Pantry,North,Retail,88.7,399.15,130.39,268.76
20260301,SKU-0064,Pantry,North,Retail,88.7,399.15,130.39,268.76
20260401,SKU-0064,Pantry,North,Retail,90.2,405.9,132.59,273.31
20260501,SKU-0064,Pantry,North,Retail,137.8,620.1,202.57,417.53
20260601,SKU-0064,Pantry,North,Retail,107.9,485.55,158.61,326.94
20240701,SKU-0065,Beverages,Central,Retail,103.9,771.98,165.2,606.78
20240801,SKU-0065,Beverages,Central,Retail,116.5,865.59,185.24,680.35
20240901,SKU-0065,Beverages,Central,Retail,186.8,1387.92,297.01,1090.91
20241001,SKU-0065,Beverages,Central,Retail,114.7,852.22,182.37,669.85
20241101,SKU-0065,Beverages,Central,Retail,260.6,1936.26,414.35,1521.91
20241201,SKU-0065,Beverages,Central,Retail,139.6,1037.23,221.96,815.27
20250101,SKU-0065,Beverages,Central,Retail,339.6,2523.23,539.96,1983.27
20250201,SKU-0065,Beverages,Central,Retail,285.5,2121.26,453.95,1667.31
20250301,SKU-0065,Beverages,Central,Retail,209.8,1558.81,333.58,1225.23
20250401,SKU-0065,Beverages,Central,Retail,243.0,1805.49,386.37,1419.12
20250501,SKU-0065,Beverages,Central,Retail,327.7,2434.81,521.04,1913.77
20250601,SKU-0065,Beverages,Central,Retail,158.6,1178.4,252.17,926.23
20250701,SKU-0065,Beverages,Central,Retail,310.6,2307.76,493.85,1813.91
20250801,SKU-0065,Beverages,Central,Retail,179.2,1331.46,284.93,1046.53
20250901,SKU-0065,Beverages,Central,Retail,178.0,1322.54,283.02,1039.52
20251001,SKU-0065,Beverages,Central,Retail,305.7,2271.35,486.06,1785.29
20251101,SKU-0065,Beverages,Central,Retail,297.3,2208.94,472.71,1736.23
20251201,SKU-0065,Beverages,Central,Retail,208.5,1549.16,331.52,1217.64
20260101,SKU-0065,Beverages,Central,Retail,244.9,1819.61,389.39,1430.22
20260201,SKU-0065,Beverages,Central,Retail,460.1,3418.54,731.56,2686.98
20260301,SKU-0065,Beverages,Central,Retail,313.1,2326.33,497.83,1828.5
20260401,SKU-0065,Beverages,Central,Retail,95.5,709.56,151.84,557.72
20260501,SKU-0065,Beverages,Central,Retail,225.9,1678.44,359.18,1319.26
20260601,SKU-0065,Beverages,Central,Retail,295.5,2195.56,469.84,1725.72
20240701,SKU-0066,Snacks,South,Retail,69.6,251.95,100.92,151.03
20240801,SKU-0066,Snacks,South,Retail,89.7,324.71,130.06,194.65
20240901,SKU-0066,Snacks,South,Retail,99.5,360.19,144.28,215.91
20241001,SKU-0066,Snacks,South,Retail,117.6,425.71,170.52,255.19
20241101,SKU-0066,Snacks,South,Retail,22.9,82.9,33.2,49.7
20241201,SKU-0066,Snacks,South,Retail,128.5,465.17,186.32,278.85
20250101,SKU-0066,Snacks,South,Retail,137.6,498.11,199.52,298.59
20250201,SKU-0066,Snacks,South,Retail,138.2,500.28,200.39,299.89
20250301,SKU-0066,Snacks,South,Retail,124.0,448.88,179.8,269.08
20250401,SKU-0066,Snacks,South,Retail,135.2,489.42,196.04,293.38
20250501,SKU-0066,Snacks,South,Retail,157.5,570.15,228.38,341.77
20250601,SKU-0066,Snacks,South,Retail,114.5,414.49,166.02,248.47
20250701,SKU-0066,Snacks,South,Retail,192.6,697.21,279.27,417.94
20250801,SKU-0066,Snacks,South,Retail,200.6,726.17,290.87,435.3
20250901,SKU-0066,Snacks,South,Retail,159.7,578.11,231.56,346.55
20251001,SKU-0066,Snacks,South,Retail,175.1,633.86,253.9,379.96
20251101,SKU-0066,Snacks,South,Retail,190.3,688.89,275.94,412.95
20251201,SKU-0066,Snacks,South,Retail,171.4,620.47,248.53,371.94
20260101,SKU-0066,Snacks,South,Retail,132.2,478.56,191.69,286.87
20260201,SKU-0066,Snacks,South,Retail,161.3,583.91,233.89,350.02
20260301,SKU-0066,Snacks,South,Retail,177.0,640.74,256.65,384.09
20260401,SKU-0066,Snacks,South,Retail,148.3,536.85,215.04,321.81
20260501,SKU-0066,Snacks,South,Retail,150.3,544.09,217.94,326.15
20260601,SKU-0066,Snacks,South,Retail,79.4,287.43,115.13,172.3
20240701,SKU-0067,Dairy,Central,Wholesale,212.1,1177.16,434.8,742.36
20240801,SKU-0067,Dairy,Central,Wholesale,245.9,1364.74,504.1,860.64
20240901,SKU-0067,Dairy,Central,Wholesale,226.6,1257.63,464.53,793.1
20241001,SKU-0067,Dairy,Central,Wholesale,211.5,1173.82,433.58,740.24
20241101,SKU-0067,Dairy,Central,Wholesale,173.6,963.48,355.88,607.6
20241201,SKU-0067,Dairy,Central,Wholesale,166.0,921.3,340.3,581.0
20250101,SKU-0067,Dairy,Central,Wholesale,192.0,1065.6,393.6,672.0
20250201,SKU-0067,Dairy,Central,Wholesale,180.0,999.0,369.0,630.0
20250301,SKU-0067,Dairy,Central,Wholesale,181.9,1009.54,372.9,636.64
20250401,SKU-0067,Dairy,Central,Wholesale,211.9,1176.04,434.4,741.64
20250501,SKU-0067,Dairy,Central,Wholesale,282.9,1570.09,579.94,990.15
20250601,SKU-0067,Dairy,Central,Wholesale,242.7,1346.98,497.53,849.45
20250701,SKU-0067,Dairy,Central,Wholesale,289.1,1604.5,592.66,1011.84
20250801,SKU-0067,Dairy,Central,Wholesale,253.8,1408.59,520.29,888.3
20250901,SKU-0067,Dairy,Central,Wholesale,234.8,1303.14,481.34,821.8
20251001,SKU-0067,Dairy,Central,Wholesale,231.8,1286.49,475.19,811.3
20251101,SKU-0067,Dairy,Central,Wholesale,230.4,1278.72,472.32,806.4
20251201,SKU-0067,Dairy,Central,Wholesale,181.6,1007.88,372.28,635.6
20260101,SKU-0067,Dairy,Central,Wholesale,203.8,1131.09,417.79,713.3
20260201,SKU-0067,Dairy,Central,Wholesale,233.0,1293.15,477.65,815.5
20260301,SKU-0067,Dairy,Central,Wholesale,191.1,1060.6,391.75,668.85
20260401,SKU-0067,Dairy,Central,Wholesale,209.6,1163.28,429.68,733.6
20260501,SKU-0067,Dairy,Central,Wholesale,227.7,1263.73,466.78,796.95
20260601,SKU-0067,Dairy,Central,Wholesale,256.7,1424.68,526.23,898.45
20240701,SKU-0068,Frozen,East,Wholesale,74.2,469.69,148.4,321.29
20240801,SKU-0068,Frozen,East,Wholesale,139.5,883.04,279.0,604.04
20240901,SKU-0068,Frozen,East,Wholesale,94.7,599.45,189.4,410.05
20241001,SKU-0068,Frozen,East,Wholesale,32.5,205.72,65.0,140.72
20241101,SKU-0068,Frozen,East,Wholesale,110.5,699.46,221.0,478.46
20241201,SKU-0068,Frozen,East,Wholesale,81.5,515.9,163.0,352.9
20250101,SKU-0068,Frozen,East,Wholesale,139.2,881.14,278.4,602.74
20250201,SKU-0068,Frozen,East,Wholesale,96.1,608.31,192.2,416.11
20250301,SKU-0068,Frozen,East,Wholesale,102.3,647.56,204.6,442.96
20250401,SKU-0068,Frozen,East,Wholesale,81.8,517.79,163.6,354.19
20250501,SKU-0068,Frozen,East,Wholesale,122.4,774.79,244.8,529.99
20250601,SKU-0068,Frozen,East,Wholesale,220.9,1398.3,441.8,956.5
20250701,SKU-0068,Frozen,East,Wholesale,173.9,1100.79,347.8,752.99
20250801,SKU-0068,Frozen,East,Wholesale,168.7,1067.87,337.4,730.47
20250901,SKU-0068,Frozen,East,Wholesale,164.4,1040.65,328.8,711.85
20251001,SKU-0068,Frozen,East,Wholesale,84.0,531.72,168.0,363.72
20251101,SKU-0068,Frozen,East,Wholesale,63.3,400.69,126.6,274.09
20251201,SKU-0068,Frozen,East,Wholesale,56.3,356.38,112.6,243.78
20260101,SKU-0068,Frozen,East,Wholesale,93.9,594.39,187.8,406.59
20260201,SKU-0068,Frozen,East,Wholesale,103.3,653.89,206.6,447.29
20260301,SKU-0068,Frozen,East,Wholesale,98.4,622.87,196.8,426.07
20260401,SKU-0068,Frozen,East,Wholesale,87.8,555.77,175.6,380.17
20260501,SKU-0068,Frozen,East,Wholesale,81.4,515.26,162.8,352.46
20260601,SKU-0068,Frozen,East,Wholesale,142.2,900.13,284.4,615.73
20240701,SKU-0069,Household,South,Wholesale,244.0,2376.56,924.76,1451.8
20240801,SKU-0069,Household,South,Wholesale,254.2,2475.91,963.42,1512.49
20240901,SKU-0069,Household,South,Wholesale,194.1,1890.53,735.64,1154.89
20241001,SKU-0069,Household,South,Wholesale,174.7,1701.58,662.11,1039.47
20241101,SKU-0069,Household,South,Wholesale,199.4,1942.16,755.73,1186.43
20241201,SKU-0069,Household,South,Wholesale,291.7,2841.16,1105.54,1735.62
20250101,SKU-0069,Household,South,Wholesale,247.4,2409.68,937.65,1472.03
20250201,SKU-0069,Household,South,Wholesale,339.1,3302.83,1285.19,2017.64
20250301,SKU-0069,Household,South,Wholesale,392.2,3820.03,1486.44,2333.59
20250401,SKU-0069,Household,South,Wholesale,251.3,2447.66,952.43,1495.23
20250501,SKU-0069,Household,South,Wholesale,234.3,2282.08,888.0,1394.08
20250601,SKU-0069,Household,South,Wholesale,197.8,1926.57,749.66,1176.91
20250701,SKU-0069,Household,South,Wholesale,209.9,2044.43,795.52,1248.91
20250801,SKU-0069,Household,South,Wholesale,268.8,2618.11,1018.75,1599.36
20250901,SKU-0069,Household,South,Wholesale,202.4,1971.38,767.1,1204.28
20251001,SKU-0069,Household,South,Wholesale,259.7,2529.48,984.26,1545.22
20251101,SKU-0069,Household,South,Wholesale,343.4,3344.72,1301.49,2043.23
20251201,SKU-0069,Household,South,Wholesale,126.7,1234.06,480.19,753.87
20260101,SKU-0069,Household,South,Wholesale,226.1,2202.21,856.92,1345.29
20260201,SKU-0069,Household,South,Wholesale,454.7,4428.78,1723.31,2705.47
20260301,SKU-0069,Household,South,Wholesale,234.2,2281.11,887.62,1393.49
20260401,SKU-0069,Household,South,Wholesale,256.1,2494.41,970.62,1523.79
20260501,SKU-0069,Household,South,Wholesale,377.8,3679.77,1431.86,2247.91
20260601,SKU-0069,Household,South,Wholesale,361.5,3521.01,1370.08,2150.93
20240701,SKU-0070,Personal Care,Central,Wholesale,91.0,957.32,311.22,646.1
20240801,SKU-0070,Personal Care,Central,Wholesale,188.1,1978.81,643.3,1335.51
20240901,SKU-0070,Personal Care,Central,Wholesale,192.3,2023.0,657.67,1365.33
20241001,SKU-0070,Personal Care,Central,Wholesale,60.5,636.46,206.91,429.55
20241101,SKU-0070,Personal Care,Central,Wholesale,56.8,597.54,194.26,403.28
20241201,SKU-0070,Personal Care,Central,Wholesale,154.4,1624.29,528.05,1096.24
20250101,SKU-0070,Personal Care,Central,Wholesale,134.4,1413.89,459.65,954.24
20250201,SKU-0070,Personal Care,Central,Wholesale,85.3,897.36,291.73,605.63
20250301,SKU-0070,Personal Care,Central,Wholesale,110.8,1165.62,378.94,786.68
20250401,SKU-0070,Personal Care,Central,Wholesale,93.8,986.78,320.8,665.98
20250501,SKU-0070,Personal Care,Central,Wholesale,119.0,1251.88,406.98,844.9
20250601,SKU-0070,Personal Care,Central,Wholesale,109.2,1148.78,373.46,775.32
20250701,SKU-0070,Personal Care,Central,Wholesale,185.2,1948.3,633.38,1314.92
20250801,SKU-0070,Personal Care,Central,Wholesale,146.9,1545.39,502.4,1042.99
20250901,SKU-0070,Personal Care,Central,Wholesale,129.5,1362.34,442.89,919.45
20251001,SKU-0070,Personal Care,Central,Wholesale,141.4,1487.53,483.59,1003.94
20251101,SKU-0070,Personal Care,Central,Wholesale,198.2,2085.06,677.84,1407.22
20251201,SKU-0070,Personal Care,Central,Wholesale,156.9,1650.59,536.6,1113.99
20260101,SKU-0070,Personal Care,Central,Wholesale,54.7,575.44,187.07,388.37
20260201,SKU-0070,Personal Care,Central,Wholesale,114.0,1199.28,389.88,809.4
20260301,SKU-0070,Personal Care,Central,Wholesale,59.2,622.78,202.46,420.32
20260401,SKU-0070,Personal Care,Central,Wholesale,132.9,1398.11,454.52,943.59
20260501,SKU-0070,Personal Care,Central,Wholesale,201.8,2122.94,690.16,1432.78
20260601,SKU-0070,Personal Care,Central,Wholesale,185.0,1946.2,632.7,1313.5
20240701,SKU-0071,Confectionery,South,Online,122.8,384.36,168.24,216.12
20240801,SKU-0071,Confectionery,South,Online,127.2,398.14,174.26,223.88
20240901,SKU-0071,Confectionery,South,Online,164.6,515.2,225.5,289.7
20241001,SKU-0071,Confectionery,South,Online,75.2,235.38,103.02,132.36
20241101,SKU-0071,Confectionery,South,Online,105.8,331.15,144.95,186.2
20241201,SKU-0071,Confectionery,South,Online,159.6,499.55,218.65,280.9
20250101,SKU-0071,Confectionery,South,Online,231.5,724.6,317.16,407.44
20250201,SKU-0071,Confectionery,South,Online,141.3,442.27,193.58,248.69
20250301,SKU-0071,Confectionery,South,Online,184.2,576.55,252.35,324.2
20250401,SKU-0071,Confectionery,South,Online,41.9,131.15,57.4,73.75
20250501,SKU-0071,Confectionery,South,Online,132.5,414.72,181.52,233.2
20250601,SKU-0071,Confectionery,South,Online,99.1,310.18,135.77,174.41
20250701,SKU-0071,Confectionery,South,Online,143.3,448.53,196.32,252.21
20250801,SKU-0071,Confectionery,South,Online,181.1,566.84,248.11,318.73
20250901,SKU-0071,Confectionery,South,Online,125.8,393.75,172.35,221.4
20251001,SKU-0071,Confectionery,South,Online,125.0,391.25,171.25,220.0
20251101,SKU-0071,Confectionery,South,Online,244.2,764.35,334.55,429.8
20251201,SKU-0071,Confectionery,South,Online,135.3,423.49,185.36,238.13
20260101,SKU-0071,Confectionery,South,Online,99.8,312.37,136.73,175.64
20260201,SKU-0071,Confectionery,South,Online,139.3,436.01,190.84,245.17
20260301,SKU-0071,Confectionery,South,Online,240.8,753.7,329.9,423.8
20260401,SKU-0071,Confectionery,South,Online,133.4,417.54,182.76,234.78
20260501,SKU-0071,Confectionery,South,Online,157.3,492.35,215.5,276.85
20260601,SKU-0071,Confectionery,South,Online,125.1,391.56,171.39,220.17
20240701,SKU-0072,Pantry,Central,Retail,132.9,653.87,219.28,434.59
20240801,SKU-0072,Pantry,Central,Retail,88.4,434.93,145.86,289.07
20240901,SKU-0072,Pantry,Central,Retail,71.9,353.75,118.64,235.11
20241001,SKU-0072,Pantry,Central,Retail,127.1,625.33,209.71,415.62
20241101,SKU-0072,Pantry,Central,Retail,87.5,430.5,144.38,286.12
20241201,SKU-0072,Pantry,Central,Retail,64.7,318.32,106.76,211.56
20250101,SKU-0072,Pantry,Central,Retail,116.7,574.16,192.56,381.6
20250201,SKU-0072,Pantry,Central,Retail,104.6,514.63,172.59,342.04
20250301,SKU-0072,Pantry,Central,Retail,78.3,385.24,129.2,256.04
20250401,SKU-0072,Pantry,Central,Retail,120.9,594.83,199.48,395.35
20250501,SKU-0072,Pantry,Central,Retail,90.4,444.77,149.16,295.61
20250601,SKU-0072,Pantry,Central,Retail,123.0,605.16,202.95,402.21
20250701,SKU-0072,Pantry,Central,Retail,172.5,848.7,284.62,564.08
20250801,SKU-0072,Pantry,Central,Retail,104.6,514.63,172.59,342.04
20250901,SKU-0072,Pantry,Central,Retail,112.5,553.5,185.62,367.88
20251001,SKU-0072,Pantry,Central,Retail,112.8,554.98,186.12,368.86
20251101,SKU-0072,Pantry,Central,Retail,83.6,411.31,137.94,273.37
20251201,SKU-0072,Pantry,Central,Retail,75.2,369.98,124.08,245.9
20260101,SKU-0072,Pantry,Central,Retail,101.3,498.4,167.14,331.26
20260201,SKU-0072,Pantry,Central,Retail,85.1,418.69,140.42,278.27
20260301,SKU-0072,Pantry,Central,Retail,96.8,476.26,159.72,316.54
20260401,SKU-0072,Pantry,Central,Retail,158.6,780.31,261.69,518.62
20260501,SKU-0072,Pantry,Central,Retail,193.1,950.05,318.61,631.44
20260601,SKU-0072,Pantry,Central,Retail,84.9,417.71,140.08,277.63
20240701,SKU-0073,Beverages,South,Retail,60.6,442.99,110.9,332.09
20240801,SKU-0073,Beverages,South,Retail,169.1,1236.12,309.45,926.67
20240901,SKU-0073,Beverages,South,Retail,123.6,903.52,226.19,677.33
20241001,SKU-0073,Beverages,South,Retail,71.0,519.01,129.93,389.08
20241101,SKU-0073,Beverages,South,Retail,154.2,1127.2,282.19,845.01
20241201,SKU-0073,Beverages,South,Retail,114.1,834.07,208.8,625.27
20250101,SKU-0073,Beverages,South,Retail,100.8,736.85,184.46,552.39
20250201,SKU-0073,Beverages,South,Retail,227.3,1661.56,415.96,1245.6
20250301,SKU-0073,Beverages,South,Retail,164.3,1201.03,300.67,900.36
20250401,SKU-0073,Beverages,South,Retail,201.9,1475.89,369.48,1106.41
20250501,SKU-0073,Beverages,South,Retail,205.8,1504.4,376.61,1127.79
20250601,SKU-0073,Beverages,South,Retail,177.3,1296.06,324.46,971.6
20250701,SKU-0073,Beverages,South,Retail,158.8,1160.83,290.6,870.23
20250801,SKU-0073,Beverages,South,Retail,79.4,580.41,145.3,435.11
20250901,SKU-0073,Beverages,South,Retail,156.8,1146.21,286.94,859.27
20251001,SKU-0073,Beverages,South,Retail,135.2,988.31,247.42,740.89
20251101,SKU-0073,Beverages,South,Retail,88.1,644.01,161.22,482.79
20251201,SKU-0073,Beverages,South,Retail,123.3,901.32,225.64,675.68
20260101,SKU-0073,Beverages,South,Retail,176.1,1287.29,322.26,965.03
20260201,SKU-0073,Beverages,South,Retail,141.4,1033.63,258.76,774.87
20260301,SKU-0073,Beverages,South,Retail,312.5,2284.38,571.88,1712.5
20260401,SKU-0073,Beverages,South,Retail,163.2,1192.99,298.66,894.33
20260501,SKU-0073,Beverages,South,Retail,204.2,1492.7,373.69,1119.01
20260601,SKU-0073,Beverages,South,Retail,157.6,1152.06,288.41,863.65
20240701,SKU-0074,Snacks,North,Wholesale,290.7,1555.24,351.75,1203.49
20240801,SKU-0074,Snacks,North,Wholesale,260.0,1391.0,314.6,1076.4
20240901,SKU-0074,Snacks,North,Wholesale,255.5,1366.92,309.15,1057.77
20241001,SKU-0074,Snacks,North,Wholesale,349.7,1870.89,423.14,1447.75
20241101,SKU-0074,Snacks,North,Wholesale,428.6,2293.01,518.61,1774.4
20241201,SKU-0074,Snacks,North,Wholesale,318.3,1702.9,385.14,1317.76
20250101,SKU-0074,Snacks,North,Wholesale,297.0,1588.95,359.37,1229.58
20250201,SKU-0074,Snacks,North,Wholesale,257.1,1375.48,311.09,1064.39
20250301,SKU-0074,Snacks,North,Wholesale,320.8,1716.28,388.17,1328.11
20250401,SKU-0074,Snacks,North,Wholesale,312.8,1673.48,378.49,1294.99
20250501,SKU-0074,Snacks,North,Wholesale,238.8,1277.58,288.95,988.63
20250601,SKU-0074,Snacks,North,Wholesale,321.0,1717.35,388.41,1328.94
20250701,SKU-0074,Snacks,North,Wholesale,215.3,1151.86,260.51,891.35
20250801,SKU-0074,Snacks,North,Wholesale,394.6,2111.11,477.47,1633.64
20250901,SKU-0074,Snacks,North,Wholesale,249.2,1333.22,301.53,1031.69
20251001,SKU-0074,Snacks,North,Wholesale,181.2,969.42,219.25,750.17
20251101,SKU-0074,Snacks,North,Wholesale,272.4,1457.34,329.6,1127.74
20251201,SKU-0074,Snacks,North,Wholesale,578.1,3092.84,699.5,2393.34
20260101,SKU-0074,Snacks,North,Wholesale,424.3,2270.0,513.4,1756.6
20260201,SKU-0074,Snacks,North,Wholesale,476.6,2549.81,576.69,1973.12
20260301,SKU-0074,Snacks,North,Wholesale,379.8,2031.93,459.56,1572.37
20260401,SKU-0074,Snacks,North,Wholesale,173.7,929.29,210.18,719.11
20260501,SKU-0074,Snacks,North,Wholesale,360.6,1929.21,436.33,1492.88
20260601,SKU-0074,Snacks,North,Wholesale,322.4,1724.84,390.1,1334.74
20240701,SKU-0075,Dairy,South,Wholesale,273.1,1275.38,415.11,860.27
20240801,SKU-0075,Dairy,South,Wholesale,218.6,1020.86,332.27,688.59
20240901,SKU-0075,Dairy,South,Wholesale,276.0,1288.92,419.52,869.4
20241001,SKU-0075,Dairy,South,Wholesale,279.6,1305.73,424.99,880.74
20241101,SKU-0075,Dairy,South,Wholesale,229.7,1072.7,349.14,723.56
20241201,SKU-0075,Dairy,South,Wholesale,156.7,731.79,238.18,493.61
20250101,SKU-0075,Dairy,South,Wholesale,157.3,734.59,239.1,495.49
20250201,SKU-0075,Dairy,South,Wholesale,164.1,766.35,249.43,516.92
20250301,SKU-0075,Dairy,South,Wholesale,155.5,726.18,236.36,489.82
20250401,SKU-0075,Dairy,South,Wholesale,217.4,1015.26,330.45,684.81
20250501,SKU-0075,Dairy,South,Wholesale,229.9,1073.63,349.45,724.18
20250601,SKU-0075,Dairy,South,Wholesale,305.8,1428.09,464.82,963.27
20250701,SKU-0075,Dairy,South,Wholesale,341.4,1594.34,518.93,1075.41
20250801,SKU-0075,Dairy,South,Wholesale,325.4,1519.62,494.61,1025.01
20250901,SKU-0075,Dairy,South,Wholesale,257.4,1202.06,391.25,810.81
20251001,SKU-0075,Dairy,South,Wholesale,218.6,1020.86,332.27,688.59
20251101,SKU-0075,Dairy,South,Wholesale,231.0,1078.77,351.12,727.65
20251201,SKU-0075,Dairy,South,Wholesale,208.6,974.16,317.07,657.09
20260101,SKU-0075,Dairy,South,Wholesale,204.0,952.68,310.08,642.6
20260201,SKU-0075,Dairy,South,Wholesale,173.7,811.18,264.02,547.16
20260301,SKU-0075,Dairy,South,Wholesale,227.6,1062.89,345.95,716.94
20260401,SKU-0075,Dairy,South,Wholesale,299.5,1398.66,455.24,943.42
